Status,Invoiced,Number,Date,Buyer,Job,Quantity,Amount,Shipping Date,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Employee,Weight (lb),Volume (ft³),Approved Date,Payment Terms,Notes,Currency,Billing Address,Shipping Address,Seller Address,Exchange Rate,Is Cancelled,Reverse Exchange Rate,Paid,Amt. Before Tax (CAD),Other Charges (CAD),Items Amount (CAD),Billing Client,Total Discount (CAD),Total Discount,Purchase Order,Lot Number,Container#
Delivered,Yes,4027,10/20/2023,Costco Vaughan Wet,4027.0,900,USD 25326.00,10/22/2023,"34,797.92",-278.59,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,797.92",0.0,"34,797.92",Costco Vaughan Wet,0.0,USD 0.00,235875 ,,
Delivered,Yes,4021,10/20/2023,Costco Vaughan Wet,4021.0,900,USD 25326.00,10/21/2023,"34,797.92",-215.28,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,797.92",0.0,"34,797.92",Costco Vaughan Wet,0.0,USD 0.00,235735,,
Delivered,Yes,4005,10/20/2023,Costco Varennes,4005.0,900,USD 25326.00,10/13/2023,"34,797.92",0.00,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,797.92",0.0,"34,797.92",Costco Varennes,0.0,USD 0.00,5741003371,,
Delivered,Yes,4007,10/20/2023,Costco Vaughan Wet,4007.0,900,USD 25326.00,10/20/2023,"34,823.25",-25.33,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,823.25",0.0,"34,823.25",Costco Vaughan Wet,0.0,USD 0.00,235733,,
Delivered,Yes,4028,10/19/2023,Costco Varennes,4028.0,900,USD 25326.00,10/20/2023,"34,823.25",-278.59,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,823.25",0.0,"34,823.25",Costco Varennes,0.0,USD 0.00,5741010635,,
Delivered,Yes,4024,10/19/2023,Top Banana,4024.0,900,USD 23751.00,10/19/2023,"32,562.62",-95.01,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"32,562.62",0.0,"32,562.62",Top Banana,0.0,USD 0.00,101923,,SEGU9225183
Delivered,Yes,4004,10/18/2023,Courchesne Larose,4004.0,960,USD 25526.40,10/19/2023,"34,996.69",-102.11,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/24/2023,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,996.69",0.0,"34,996.69",Courchesne Larose,0.0,USD 0.00,2374492,,
Delivered,Yes,4020,10/18/2023,"Chiovitti Banana Co., Ltd",4020.0,960,USD 21753.60,10/19/2023,"29,824.19",-87.01,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/24/2023,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"29,824.19",0.0,"29,824.19","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235734,,
Delivered,Yes,4023,10/17/2023,Sobeys BCH,4023.0,960,USD 23040.00,10/19/2023,"31,656.96",-23.04,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/24/2023,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"31,656.96",0.0,"31,656.96",Sobeys BCH,0.0,USD 0.00,4566429676,,CTWU1603239
Delivered,Yes,4010,10/16/2023,Costco Vaughan Wet,4010.0,900,USD 25326.00,10/17/2023,"34,607.98",-189.94,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,607.98",0.0,"34,607.98",Costco Vaughan Wet,0.0,USD 0.00,235731,,
Delivered,Yes,4013,10/16/2023,Costco Varennes,4013.0,900,USD 25326.00,10/17/2023,"34,607.98",-240.59,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,607.98",0.0,"34,607.98",Costco Varennes,0.0,USD 0.00,5741010622,,
Delivered,Yes,4009,10/13/2023,"Chiovitti Banana Co., Ltd",4009.0,960,USD 21753.60,10/15/2023,"29,824.19",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/16/2023,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"29,824.19",0.0,"29,824.19","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235729,,
Delivered,Yes,4003,10/13/2023,Costco Vaughan Wet,4003.0,900,USD 25326.00,10/15/2023,"34,721.95",-101.30,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/16/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,721.95",0.0,"34,721.95",Costco Vaughan Wet,0.0,USD 0.00,235728,,
Delivered,Yes,4006G,10/13/2023,GO FRESH,4006.0,336,USD 9048.48,10/17/2023,"12,405.47",-27.14,0.00,Claudia Ramirez,"13,437.26",711.94,10/18/2023,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"12,405.47",0.0,"12,405.47",GO FRESH,0.0,USD 0.00,14769,,
Delivered,Yes,4006C,10/13/2023,"Chiovitti Banana Co., Ltd",4006.0,624,CAD 14721.60,10/17/2023,"14,721.60","-5,505.88",0.00,Claudia Ramirez,"24,954.92","1,322.18",10/18/2023,Net 30,,Canadian Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1.0,No,1.0,Yes,"14,721.60",0.0,"14,721.60","Chiovitti Banana Co., Ltd",0.0,CAD 0.00,235730,,
Delivered,Yes,4016,10/13/2023,Krown Produce  Fresh At Its Best™,4016.0,900,USD 22995.00,10/16/2023,"31,526.14",103.47,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/24/2023,Net 10,,United States Dollar,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"31,526.14",0.0,"31,526.14",Krown Produce  Fresh At Its Best™,0.0,USD 0.00,AL1186,,SEKU9166070
Delivered,Yes,4018,10/13/2023,Sobeys BCH,4018.0,960,USD 23040.00,10/16/2023,"31,587.84",103.68,0.00,Claudia Ramirez,"38,392.18",0.00,10/18/2023,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"31,587.84",0.0,"31,587.84",Sobeys BCH,0.0,USD 0.00,4566429675,,CGMU6541582
On Hand,Yes,4012,10/13/2023,Top Banana,4012.0,900,USD 23751.00,10/16/2023,"32,562.62",106.88,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/18/2023,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"32,562.62",0.0,"32,562.62",Top Banana,0.0,USD 0.00,101623,,CGMU9320420
Delivered,Yes,4000,10/12/2023,Sobeys BCH,4000.0,960,USD 23040.00,10/12/2023,"31,415.04",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/16/2023,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.36,Yes,"31,415.04",0.0,"31,415.04",Sobeys BCH,0.0,USD 0.00,4566401483,,BMOU9884542
Delivered,Yes,4008,10/12/2023,Costco Vaughan Wet,4008.0,900,USD 25326.00,10/13/2023,"34,532.00",-189.95,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/16/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.36,Yes,"34,532.00",0.0,"34,532.00",Costco Vaughan Wet,0.0,USD 0.00,235587,,
Delivered,Yes,4011Q3,10/12/2023,Sobeys Quebec City,3663.0,240,USD 6048.00,10/23/2023,"8,246.45",-18.14,0.00,Claudia Ramirez,"9,598.05",508.53,10/26/2023,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.36,Yes,"8,246.45",0.0,"8,246.45",Sobeys Quebec City,0.0,USD 0.00,4566429671,0011E916,ZMOU8827916
Delivered,Yes,4011Q2,10/12/2023,Sobeys Quebec City,3663.0,240,USD 6048.00,10/19/2023,"8,246.45",-69.55,0.00,Claudia Ramirez,"9,598.05",508.53,10/24/2023,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.36,Yes,"8,246.45",0.0,"8,246.45",Sobeys Quebec City,0.0,USD 0.00,4566429670,0011E916,ZMOU8827916
Delivered,Yes,4011Q1,10/12/2023,Sobeys Quebec City,3663.0,240,USD 6048.00,10/16/2023,"8,246.45",-18.14,0.00,Claudia Ramirez,"9,598.05",508.53,10/19/2023,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.36,Yes,"8,246.45",0.0,"8,246.45",Sobeys Quebec City,0.0,USD 0.00,4566429669,0011E916,ZMOU8827916
Delivered,Yes,4002,10/11/2023,"Chiovitti Banana Co., Ltd",4002.0,960,USD 21753.60,10/12/2023,"29,661.03",-0.01,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/16/2023,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.36,Yes,"29,661.03",0.0,"29,661.03","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235586,,
Delivered,Yes,3094Q1,10/11/2023,Sobeys Quebec City,3094.0,240,USD 6048.00,10/12/2023,"8,246.45",0.00,0.00,Claudia Ramirez,"9,598.05",508.53,10/16/2023,Net 30,,United States Dollar,"950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,Yes,1.36,Yes,"8,246.45",0.0,"8,246.45",Sobeys Quebec City,0.0,USD 0.00,4566401495,0011e854,TTNU8281854
Delivered,Yes,4001,10/10/2023,Courchesne Larose,4001.0,960,USD 25526.40,10/11/2023,"34,805.25",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/16/2023,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.36,Yes,"34,805.25",0.0,"34,805.25",Courchesne Larose,0.0,USD 0.00,2374491,,
Delivered,Yes,3071,10/09/2023,Costco Vaughan Wet,3071.0,900,USD 25326.00,10/10/2023,"34,797.92",75.97,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/16/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,797.92",0.0,"34,797.92",Costco Vaughan Wet,0.0,USD 0.00,005720926237,,
Delivered,Yes,3092,10/09/2023,Costco Varennes,3092.0,900,USD 25326.00,10/10/2023,"34,797.92",189.94,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/16/2023,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,797.92",0.0,"34,797.92",Costco Varennes,0.0,USD 0.00,5741003359,,
Delivered,Yes,3097,10/06/2023,Top Banana,3097.0,900,USD 23751.00,10/09/2023,"32,633.87",249.38,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/16/2023,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"32,633.87",0.0,"32,633.87",Top Banana,0.0,USD 0.00,100923,,TRIU8133804
Delivered,Yes,3089,10/06/2023,"Chiovitti Banana Co., Ltd",3089.0,960,USD 22723.20,10/09/2023,"31,221.67",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/12/2023,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"31,221.67",0.0,"31,221.67","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235584,,
Delivered,Yes,3095,10/06/2023,Krown Produce  Fresh At Its Best™,3095.0,900,USD 22995.00,10/09/2023,"31,595.13",0.00,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/12/2023,Net 10,,United States Dollar,"4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"31,595.13",0.0,"31,595.13",Krown Produce  Fresh At Its Best™,0.0,USD 0.00,AL1143,,TEMU9501631
Delivered,Yes,3080C,10/06/2023,"Chiovitti Banana Co., Ltd",3080.0,624,USD 14721.60,10/09/2023,"20,227.48",0.00,0.00,Claudia Ramirez,"24,954.92","1,322.18",10/12/2023,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"20,227.48",0.0,"20,227.48","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235583,,
Delivered,Yes,3080G,10/06/2023,GO FRESH,3080.0,336,USD 9048.48,10/09/2023,"12,432.61",0.00,0.00,Claudia Ramirez,"13,437.26",711.94,10/12/2023,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"12,432.61",0.0,"12,432.61",GO FRESH,0.0,USD 0.00,14768,,
Delivered,Yes,3084,10/06/2023,Sobeys BCH,3084.0,960,USD 23040.00,10/09/2023,"31,656.96",0.00,0.00,Claudia Ramirez,"38,392.18",0.00,10/12/2023,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"31,656.96",0.0,"31,656.96",Sobeys BCH,0.0,USD 0.00,4566401482,,BMOU9625074
Delivered,Yes,3076,10/06/2023,Costco Vaughan Wet,3076.0,900,USD 25326.00,10/08/2023,"34,797.92",265.92,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/11/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,797.92",0.0,"34,797.92",Costco Vaughan Wet,0.0,USD 0.00,5720926226,,
Delivered,Yes,3093,10/06/2023,"Chiovitti Banana Co., Ltd",3093.0,960,USD 21753.60,10/07/2023,"29,889.45",0.00,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/11/2023,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"29,889.45",0.0,"29,889.45","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235441,,
Delivered,Yes,3073,10/06/2023,Costco Vaughan Wet,3073.0,900,USD 25326.00,10/07/2023,"34,797.92",265.92,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/11/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,797.92",0.0,"34,797.92",Costco Vaughan Wet,0.0,USD 0.00,5720926220,,
Delivered,Yes,3082,10/05/2023,Costco Varennes,3082.0,900,USD 25326.00,10/06/2023,"34,962.54",240.59,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/11/2023,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.72,No,1.38,Yes,"34,962.54",0.0,"34,962.54",Costco Varennes,0.0,USD 0.00,5740926316,,
Delivered,Yes,3075,10/04/2023,Costco Vaughan Wet,3075.0,900,USD 25326.00,10/05/2023,"34,797.92",0.00,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/07/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.37,Yes,"34,797.92",0.0,"34,797.92",Costco Vaughan Wet,0.0,USD 0.00,5720926216,,
Delivered,Yes,3074,10/03/2023,Sobeys BCH,3074.0,960,USD 23040.00,10/05/2023,"31,703.04",-103.68,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/07/2023,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"31,703.04",0.0,"31,703.04",Sobeys BCH,0.0,USD 0.00,4566401481,,MNBU3901388
Delivered,Yes,3096G,10/03/2023,GO FRESH,3096.0,336,USD 9048.48,10/04/2023,"12,450.71",18.10,0.00,Claudia Ramirez,"13,437.26",711.94,10/07/2023,Net 30,,United States Dollar,"247-165 the Queensway, Toronto, ON M8Y 1H8. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"12,450.71",0.0,"12,450.71",GO FRESH,0.0,USD 0.00,14767,,
Delivered,Yes,3096C,10/03/2023,"Chiovitti Banana Co., Ltd",3096.0,624,USD 14721.60,10/04/2023,"20,256.92",29.44,0.00,Claudia Ramirez,"24,954.92","1,322.18",10/07/2023,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"20,256.92",0.0,"20,256.92","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235436,,
Delivered,Yes,3078,10/03/2023,Courchesne Larose,3078.0,960,USD 25526.40,10/05/2023,"35,124.33",-114.87,0.00,Claudia Ramirez,"38,392.18",0.00,10/07/2023,Net 30,,United States Dollar,"9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"35,124.33",0.0,"35,124.33",Courchesne Larose,0.0,USD 0.00,2374490,,
Delivered,Yes,3083,10/03/2023,Costco Vaughan Wet,3083.0,900,USD 25326.00,10/04/2023,"34,848.58",50.66,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/07/2023,Net 30,,United States Dollar,"100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"34,848.58",0.0,"34,848.58",Costco Vaughan Wet,0.0,USD 0.00,235435,,
Delivered,Yes,3086,10/03/2023,"Chiovitti Banana Co., Ltd",3086.0,960,USD 21753.60,10/04/2023,"29,932.95",652.60,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/07/2023,Net 30,Please set reefer at 66F continous,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"29,932.95",0.0,"29,932.95","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235437,,
Delivered,Yes,3091,10/03/2023,Costco Varennes,3091.0,900,USD 25326.00,10/04/2023,"34,848.58",316.58,0.00,Claudia Ramirez,"35,992.67","1,906.99",10/07/2023,Net 30,,United States Dollar,"3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"34,848.58",0.0,"34,848.58",Costco Varennes,0.0,USD 0.00,5740926305,,
Delivered,Yes,3087,10/03/2023,Top Banana,3087.0,849,USD 22405.11,10/04/2023,"30,829.43",44.81,0.00,Claudia Ramirez,"33,953.08","1,798.93",10/07/2023,Net 30,,United States Dollar,"415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.73,No,1.38,Yes,"30,829.43",0.0,"30,829.43",Top Banana,0.0,USD 0.00,100423,,ZMOU8949302
Delivered,Yes,4017,10/02/2023,Sobeys BCH,4017.0,960,USD 24720.00,10/03/2023,"33,273.12",-741.60,0.00,Claudia Ramirez,"38,392.18","2,034.12",10/07/2023,Net 30,,United States Dollar,"Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.74,No,1.35,Yes,"33,273.12",0.0,"33,273.12",Sobeys BCH,0.0,USD 0.00,4566401480,,
Delivered,Yes,3088C1,10/02/2023,"Chiovitti Banana Co., Ltd",3088.0,480,USD 11976.00,10/11/2023,"16,119.70",-209.58,0.00,Claudia Ramirez,"19,196.09","1,017.06",10/16/2023,Net 30,,United States Dollar,"26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0.74,No,1.35,Yes,"16,119.70",0.0,"16,119.70","Chiovitti Banana Co., Ltd",0.0,USD 0.00,235585,0011E833,ZMOU8950833
