Status,Number,Seller,Carrier,Amount,Quantity,Invoiced,Departure Date,Arrival Date,Port of Arrival,Shipping Date,ISF,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Temperature,Job:Expense,Job:Income,Received Quantity,Date,Employee,Job,Weight (lb),Volume (ft³),Approved Date,Payment Terms,Incoterms,Seller Address,Exchange Rate,Reverse Exchange Rate,Paid,Amt. Before Tax (CAD),Items Amount (CAD),Pallets,Ventilation,Container#,Bill of Lading,Canadian Customs,Job:Due Date,Cornerboards Packaging,Port of Loading,Customs Clearance
Delivered,3652,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,8/15/24,8/25/24,Philadelphia,9/2/24,Yes,"18,815.04",0,0,13.5,"27,273.80","33,346.08",960.0,8/5/24,David Melo,3652.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.72,1.39,Yes,"18,815.04","18,815.04",Chep,25.0,SEGU9429593,SMLU8178935A,<none>,8/29/24,Carton,Santa Marta,Canada Inbond
Delivered,3644,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,8/15/24,8/25/24,Philadelphia,8/29/24,Yes,"18,815.04",0,0,13.5,"25,592.67","30,935.52",960.0,8/5/24,David Melo,3644.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.72,1.39,Yes,"18,815.04","18,815.04",Chep,25.0,SMLU5473908,SMLU8178934A,<none>,8/28/24,Carton,Santa Marta,Canada Inbond
Delivered,3653,Surgesa S.A.,Maersk,USD 13095.00,900,Yes,8/12/24,8/26/24,Philadelphia,9/2/24,Yes,"18,175.86",0,0,13.5,"28,300.45","32,803.85",900.0,7/31/24,Naomi Bendayan,3653.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.72,1.39,Yes,"18,175.86","18,175.86",Walk Global/Escobar,25.0,SUDU8109337,MAEU242939665,Yes,9/6/24,Plastico,Guayaquil,Canada Inbond
Delivered,3650,COQUIMBA,Maersk,USD 10416.00,960,Yes,8/16/24,9/2/24,Philadelphia,9/5/24,Yes,"14,457.41",0,0,13.5,"24,288.53","28,968.82",960.0,7/25/24,David Melo,3650.0,"38,392.18","2,034.12",,,FOB,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.72,1.39,Yes,"14,457.41","14,457.41",Standard Americano,25.0,MNBU9066928,MAEU243092291,<none>,9/5/24,Plastico,Corinto,Canada Inbond
Delivered,3649,COQUIMBA,Maersk,USD 9724.80,960,Yes,8/16/24,8/26/24,Philadelphia,8/2/24,Yes,"13,498.02",0,0,13.5,"24,962.55","28,893.99",960.0,7/25/24,David Melo,3649.0,"38,392.18","2,034.12",,,EXW,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.72,1.39,Yes,"13,498.02","13,498.02",Standard Americano,25.0,MNBU3684106,MAEU243092250,<none>,9/2/24,Plastico,Puerto Cortes,Canada Inbond
Delivered,3602,APPBOSA,Maersk,USD 13296.00,960,Yes,8/10/24,8/26/24,Philadelphia,8/29/24,Yes,"18,454.85",0,0,13.5,"26,720.50","30,924.06",960.0,7/25/24,David Melo,3602.0,"38,392.18","2,034.12",,,FOB,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru",0.72,1.39,Yes,"18,454.85","18,454.84",Chep,25.0,TLLU1158912,MAEU242774804,<none>,8/27/24,Plastico,Paita,Canada Inbond
Delivered,3647,Latbio S.A.,Maersk,USD 12690.00,900,Yes,8/10/24,8/26/24,Philadelphia,9/1/24,Yes,"17,613.72",0,0,13.5,"27,235.55","32,803.85",900.0,7/25/24,David Melo,3647.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.72,1.39,Yes,"17,613.72","17,613.72",Walk Global/Escobar,25.0,MNBU3619266,MAEU242726227,<none>,9/6/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3646,Latbio S.A.,Maersk,USD 12690.00,900,Yes,8/10/24,8/26/24,Philadelphia,9/1/24,Yes,"17,613.72",0,0,13.5,"27,318.51","32,803.85",900.0,7/25/24,David Melo,3646.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.72,1.39,Yes,"17,613.72","17,613.72",Walk Global/Escobar,25.0,SUDU8014720,MAEU242726205,<none>,9/7/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3643,Hacienda Celia María C.A.,Maersk,USD 13095.00,900,Yes,8/19/24,9/2/24,Philadelphia,9/8/24,Yes,"18,175.86",0,0,13.5,"32,947.89","32,900.47",900.0,7/25/24,David Melo,3643.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.72,1.39,Yes,"18,175.86","18,175.86",Walk Global/Escobar,25.0,MNBU3344997,MAEU242726168,<none>,9/13/24,Plastico,Posorja,US Clearance
Delivered,3642,Hacienda Celia María C.A.,Maersk,USD 13095.00,900,Yes,8/12/24,8/26/24,Philadelphia,8/30/24,Yes,"18,175.86",0,0,13.5,"27,701.34","32,828.00",900.0,7/25/24,David Melo,3642.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.72,1.39,Yes,"18,175.86","18,175.86",Walk Global/Escobar,25.0,MMAU1161318,MAEU242726136,<none>,9/4/24,Plastico,Guayaquil,US Clearance
Delivered,3645,ASOGUABO,Maersk,USD 12307.20,960,Yes,8/10/24,8/26/24,Philadelphia,8/31/24,Yes,"17,082.39",0,0,13.5,"26,525.43","30,567.69",960.0,7/25/24,David Melo,3645.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.39,Yes,"17,082.39","17,082.39",Tipo CHEP,25.0,SUDU6252204,MAEU242726310,<none>,8/31/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3626,ASOGUABO,ZIM,USD 13810.20,960,Yes,8/11/24,8/21/24,Philadelphia,8/28/24,Yes,"19,168.56",0,0,13.5,"28,594.81","31,648.32",960.0,7/25/24,David Melo,3626.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.39,Yes,"19,168.56","19,168.56",Tipo CHEP,25.0,ZCLU9940382,ZIMUGYL00009789,<none>,8/28/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,3641,ASOGUABO,Maersk,USD 12699.50,900,Yes,8/10/24,8/26/24,Philadelphia,8/30/24,Yes,"17,626.91",0,0,13.5,"26,870.94","32,731.38",900.0,7/25/24,David Melo,3641.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.39,Yes,"17,626.91","17,626.91",Walk Global/Escobar,25.0,MNBU4045100,MAEU242726293,<none>,9/5/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3640,ASOGUABO,Maersk,USD 12699.50,900,Yes,8/10/24,8/26/24,Philadelphia,8/29/24,Yes,"17,626.91",0,0,13.5,"27,188.18","32,803.85",900.0,7/25/24,David Melo,3640.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.39,Yes,"17,626.91","17,626.91",Walk Global/Escobar,25.0,MNBU3894524,MEAU242726272,<none>,9/7/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3658,ASOGUABO,Maersk,USD 12699.50,900,Yes,8/10/24,8/26/24,Philadelphia,8/28/24,Yes,"17,626.91",0,0,13.5,"27,169.86","32,731.38",900.0,7/25/24,David Melo,3658.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.39,Yes,"17,626.91","17,626.91",,25.0,MMAU1264189,MAEU242934886,<none>,9/5/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3627,ASOGUABO,Maersk,USD 12699.50,900,Yes,8/10/24,8/26/24,Philadelphia,8/28/24,Yes,"17,626.91",0,0,13.5,"27,265.09","32,803.85",900.0,7/25/24,David Melo,3627.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.39,Yes,"17,626.91","17,626.91",Walk Global/Escobar,25.0,SUDU8225229,MAEU242936342,<none>,9/6/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3639,PRIECOR S.A.,Maersk,USD 12690.00,900,Yes,8/10/24,8/26/24,Philadelphia,8/29/24,Yes,"17,613.72",0,0,13.5,"27,666.84","30,848.85",900.0,7/25/24,David Melo,3639.0,"35,991.00","1,908.00",,Due on receipt,FOB,"Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",0.72,1.39,Yes,"17,613.72","17,613.72",Walk Global/Escobar,25.0,SUDU8245360,MAEU242726249,<none>,8/29/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3625,Marplantis Organic Sustainable Agriculture,ZIM,USD 12690.00,900,Yes,8/11/24,8/21/24,Philadelphia,8/25/24,Yes,"17,512.20",0,0,13.5,"26,966.57","32,828.00",900.0,7/24/24,David Melo,3625.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.72,1.38,Yes,"17,512.20","17,512.20",Walk Global/Escobar,25.0,ZMOU5569952,ZIMUGYL00009785,<none>,9/3/24,Plastico,Guayaquil,US Clearance
Delivered,3617,Surgesa S.A.,ZIM,USD 13095.00,900,Yes,8/11/24,8/21/24,Philadelphia,8/27/24,Yes,"18,071.10",0,0,13.5,"27,388.45","32,828.00",900.0,7/24/24,David Melo,3617.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.72,1.38,Yes,"18,071.10","18,071.10",Walk Global/Escobar,25.0,GMOU9010958,ZIMUGYL00009765,<none>,9/3/24,Plastico,Guayaquil,US Clearance
On Hand,3618,Marplantis Organic Sustainable Agriculture,ZIM,USD 13392.00,960,Yes,8/11/24,8/21/24,Philadelphia,8/26/24,Yes,"18,480.96",0,"18,414.00",13.5,"31,223.41",0,960.0,7/24/24,David Melo,3618.0,"38,390.40",0,,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.72,1.38,No,"18,480.96","18,480.96",Tipo CHEP,25.0,ZMOU8896429,ZIMUGYL00009762,<none>,8/14/24,Plastico,Guayaquil,US Clearance
Delivered,3616,Marplantis Organic Sustainable Agriculture,ZIM,USD 12690.00,900,Yes,8/11/24,8/21/24,Philadelphia,8/27/24,Yes,"17,512.20",0,0,13.5,"25,687.45","30,837.42",900.0,7/24/24,David Melo,3616.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.72,1.38,Yes,"17,512.20","17,512.20",Walk Global/Escobar,25.0,GMOU9008009,ZIMUGYL00009764,<none>,8/27/24,Plastico,Guayaquil,US Clearance
Delivered,3611,Marplantis Organic Sustainable Agriculture,Network,USD 12690.00,900,Yes,8/11/24,8/22/24,Hueneme,8/26/24,Yes,"17,512.20",0,0,13.5,"26,123.34","30,593.70",900.0,7/24/24,David Melo,3611.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.72,1.38,Yes,"17,512.20","17,512.20",Walk Global/Escobar,25.0,SEKU9263758,NQSH43101DP34102,<none>,8/29/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3601,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,8/8/24,8/18/24,Philadelphia,8/24/24,Yes,"18,679.68",0,0,13.5,"25,664.19","31,325.07",960.0,7/24/24,David Melo,3601.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.72,1.38,Yes,"18,679.68","18,679.68",Chep,25.0,BMOU9849860,SMLU8172311A,<none>,8/20/24,Carton,Santa Marta,Canada Inbond
Delivered,3600,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,8/8/24,8/18/24,Philadelphia,8/22/24,Yes,"18,679.68",0,0,13.5,"25,664.19","31,210.50",960.0,7/24/24,David Melo,3600.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.72,1.38,Yes,"18,679.68","18,679.68",Chep,25.0,SEGU9734180,SMLU8172283A,<none>,8/22/24,Carton,Santa Marta,Canada Inbond
Delivered,3615,COQUIMBA,Maersk,USD 10416.00,960,Yes,8/11/24,8/26/24,Philadelphia,8/29/24,Yes,"14,374.08",0,0,13.5,"24,500.27","28,861.92",960.0,7/24/24,David Melo,3615.0,"38,392.18","2,034.12",,,FOB,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.72,1.38,Yes,"14,374.08","14,374.08",Standard Americano,25.0,TTNU8755887,MAEU243092381,<none>,8/29/24,Plastico,Corinto,Canada Inbond
Delivered,3614,COQUIMBA,Maersk,USD 9724.80,960,Yes,8/9/24,8/19/24,Philadelphia,8/26/24,Yes,"13,420.22",0,0,13.5,"25,143.55","28,947.44",960.0,7/24/24,David Melo,3614.0,"38,392.18","2,034.12",,,EXW,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",0.72,1.38,Yes,"13,420.22","13,420.22",Standard Americano,25.0,MNBU9071400,MAEU242776383,<none>,8/26/24,Plastico,Puerto Cortes,Canada Inbond
Delivered,3623,Latbio S.A.,Maersk,USD 12690.00,900,Yes,8/3/24,8/19/24,Philadelphia,8/21/24,Yes,"17,512.20",0,0,13.5,"27,076.29","32,707.22",900.0,7/24/24,David Melo,3623.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.72,1.38,Yes,"17,512.20","17,512.20",Walk Global/Escobar,25.0,MNBU3703850,MAEU242627972,<none>,8/26/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3610,Latbio S.A.,Maersk,USD 12690.00,900,Yes,8/3/24,8/19/24,Philadelphia,,Yes,"17,512.20",0,0,13.5,"27,410.64","32,646.83",900.0,7/24/24,David Melo,3610.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.72,1.38,Yes,"17,512.20","17,512.20",Walk Global/Escobar,25.0,SUDU5290642,MAEU242627952,<none>,8/30/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3609,Hacienda Celia María C.A.,Maersk,USD 13095.00,900,Yes,8/3/24,8/19/24,Philadelphia,8/25/24,Yes,"18,071.10",0,0,13.5,"28,140.43","32,610.60",900.0,7/24/24,David Melo,3609.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.72,1.38,Yes,"18,071.10","18,071.10",Walk Global/Escobar,25.0,MNBU3061847,MAEU242627873,<none>,8/29/24,Plastico,Guayaquil,US Clearance
Delivered,3577,Hacienda Celia María C.A.,Maersk,USD 13095.00,900,Yes,8/3/24,8/19/24,Philadelphia,,Yes,"18,071.10",0,0,13.5,"28,255.27","32,646.83",900.0,7/24/24,David Melo,3577.0,0,"1,908.00",,,FOB,"Luque 127 y Pedro Carbo, Guayaquil, Ecuador",0.72,1.38,Yes,"18,071.10","18,071.10",Walk Global/Escobar,25.0,MNBU0130836,MAEU242627823,<none>,8/30/24,Plastico,Guayaquil,US Clearance
Delivered,3613,ASOGUABO,Maersk,USD 13524.00,960,Yes,8/3/24,8/19/24,Philadelphia,8/26/24,Yes,"18,663.12",0,0,13.5,"28,441.51","31,917.92",960.0,7/24/24,David Melo,3613.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.38,Yes,"18,663.12","18,663.12",,25.0,MNBU0373271,MAEU242627807,<none>,8/24/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3597,ASOGUABO,Maersk,USD 13524.00,960,Yes,8/3/24,8/19/24,Philadelphia,8/21/24,Yes,"18,663.12",0,0,13.5,"28,378.24","31,953.08",960.0,7/24/24,David Melo,3597.0,"38,392.18","2,034.12",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.38,Yes,"18,663.12","18,663.12",Tipo CHEP,25.0,MNBU3101620,MAEU242627785,<none>,8/21/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3606,ASOGUABO,Maersk,USD 12701.75,900,Yes,8/3/24,8/19/24,Philadelphia,8/23/24,Yes,"17,528.42",0,0,13.5,"27,198.85","32,610.60",900.0,7/24/24,David Melo,3606.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.38,Yes,"17,528.42","17,528.42",Walk Global/Escobar,25.0,MNBU0111461,MAEU242627768,<none>,8/28/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3605,ASOGUABO,Maersk,USD 12701.75,900,Yes,8/3/24,8/19/24,Philadelphia,8/23/24,Yes,"17,528.42",0,0,13.5,"27,210.70","32,610.60",900.0,7/24/24,David Melo,3605.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.38,Yes,"17,528.42","17,528.42",Walk Global/Escobar,25.0,MMAU1142787,MAEU242627756,<none>,8/28/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3604,ASOGUABO,Maersk,USD 12701.75,900,Yes,8/3/24,8/19/24,Philadelphia,8/23/24,Yes,"17,528.42",0,0,13.5,"27,114.80","32,598.52",900.0,7/24/24,David Melo,3604.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.38,Yes,"17,528.42","17,528.42",Walk Global/Escobar,25.0,MMAU1179467,MAEU242627737,<none>,8/27/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3603,ASOGUABO,Maersk,USD 12701.75,900,Yes,8/3/24,8/19/24,Philadelphia,8/22/24,Yes,"17,528.42",0,0,13.5,"27,418.55","32,646.83",900.0,7/24/24,David Melo,3603.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.38,Yes,"17,528.42","17,528.42",Walk Global/Escobar,25.0,MMAU1276765,MAEU242434554,<none>,8/31/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3612,PRIECOR S.A.,Maersk,USD 12690.00,900,Yes,8/3/24,8/19/24,Philadelphia,8/26/24,Yes,"17,512.20",0,0,13.5,"27,544.98","32,646.83",900.0,7/24/24,David Melo,3612.0,"35,991.00","1,908.00",,Due on receipt,FOB,"Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",0.72,1.38,Yes,"17,512.20","17,512.20",Walk Global/Escobar,25.0,MWCU5315475,MAEU242679422,<none>,8/30/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3624,Coliman Pacific Corporation,TQL,USD 17327.70,930,Yes,9/3/24,9/6/24,,9/6/24,No,"23,912.23",0,0,13.5,"34,898.67","37,290.55",930.0,7/23/24,David Melo,3624.0,"37,192.42","1,970.56",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.72,1.38,Yes,"23,912.23","23,912.23",Chep,25.0,,,<none>,9/6/24,,"Nogales, Arizona",
Delivered,3629,ASOGUABO,Maersk,USD 12713.25,900,Yes,8/17/24,9/2/24,Philadelphia,8/30/24,Yes,"17,544.29",0,0,13.5,"26,952.79","32,852.16",900.0,7/23/24,David Melo,3629.0,"35,992.67","1,906.99",,Due on receipt,FOB,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",0.72,1.38,Yes,"17,544.29","17,544.29",Walk Global/Escobar,25.0,MNBU3425070,MAEU243194034,<none>,9/10/24,Plastico reciclado,Puerto Bolivar,US Clearance
Delivered,3628,Coliman Pacific Corporation,TQL,USD 14234.40,720,Yes,8/28/24,8/31/24,,8/31/24,No,"19,643.47",0,0,13.5,"25,812.87","27,324.09",720.0,7/23/24,David Melo,3628.0,"28,794.14","1,525.59",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.72,1.38,Yes,"19,643.47","19,643.47",Chep,25.0,,,<none>,8/31/24,,"Nogales, Arizona",
Delivered,3599,PRIECOR S.A.,Maersk,USD 12690.00,900,Yes,8/17/24,9/2/24,Philadelphia,9/6/24,Yes,"17,512.20",0,0,13.5,"26,838.87","32,900.47",900.0,7/23/24,David Melo,3599.0,"35,991.00","1,908.00",,Due on receipt,FOB,"Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",0.72,1.38,Yes,"17,512.20","17,512.20",Walk Global/Escobar,25.0,SUDU6112394,MAEU243193981,<none>,9/11/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3598,Coliman Pacific Corporation,TQL,USD 17327.70,930,Yes,8/23/24,8/26/24,,8/26/24,No,"23,912.23",0,0,13.5,"34,903.05","37,117.78",930.0,7/23/24,David Melo,3598.0,"37,192.42","1,970.56",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.72,1.38,Yes,"23,912.23","23,912.23",Chep,25.0,,,<none>,8/27/24,,"Nogales, Arizona",
Delivered,3596,Surgesa S.A.,CMA,USD 13095.00,900,Yes,8/3/24,8/14/24,Philadelphia,,Yes,"18,051.46",0,0,13.5,"27,846.36","32,707.22",900.0,7/22/24,David Melo,3596.0,"35,992.67","1,906.99",,,,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.38,Yes,"18,051.46","18,051.46",Walk Global/Escobar,25.0,BMOU9731271,CMDUGQL0358436,<none>,8/26/24,Plastico,Guayaquil,US Clearance
Delivered,3595,Surgesa S.A.,COSCO Shipping,USD 13095.00,900,Yes,8/3/24,8/14/24,Philadelphia,8/21/24,Yes,"18,051.46",0,0,13.5,"27,409.98","32,888.39",900.0,7/22/24,David Melo,3595.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.38,Yes,"18,051.46","18,051.46",Walk Global/Escobar,25.0,TEMU9125745,COSU6391977980,<none>,8/24/24,Plastico,Guayaquil,US Clearance
Delivered,3590,Marplantis Organic Sustainable Agriculture,CMA,USD 12690.00,900,Yes,8/3/24,8/14/24,Philadelphia,8/20/24,Yes,"17,493.17",0,0,13.5,"27,048.41","32,888.39",900.0,7/22/24,David Melo,3590.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.38,Yes,"17,493.17","17,493.17",Walk Global/Escobar,25.0,TEMU9345816,CMDUGQL0358538,<none>,8/23/24,Plastico reciclado,Guayaquil,US Clearance
Delivered,3589,Marplantis Organic Sustainable Agriculture,ONE,USD 12690.00,900,Yes,8/3/24,8/14/24,Philadelphia,8/20/24,Yes,"17,493.17",0,0,13.5,"25,813.95","31,145.91",900.0,7/22/24,David Melo,3589.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.38,Yes,"17,493.17","17,493.17",Walk Global/Escobar,25.0,BMOU9871340,ONEYGYEE12802500,<none>,8/21/24,Plastico,Guayaquil,US Clearance
Delivered,3588,Marplantis Organic Sustainable Agriculture,Network,USD 12690.00,900,Yes,8/4/24,8/15/24,Hueneme,8/19/24,Yes,"17,493.17",0,0,13.5,"26,128.97","30,978.95",900.0,7/22/24,David Melo,3588.0,"35,992.67","1,906.99",,,FOB,"DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",0.73,1.38,Yes,"17,493.17","17,493.17",Walk Global/Escobar,25.0,SZLU9576129,NQSH43101DV33104,<none>,8/20/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3576,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,8/1/24,8/11/24,Philadelphia,8/16/24,Yes,"18,659.38",0,0,13.5,"28,138.70","32,175.79",960.0,7/22/24,David Melo,3576.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.73,1.38,Yes,"18,659.38","18,659.38",Chep,25.0,SMLU5450245,SMLU8162628A,<none>,8/19/24,Carton,Santa Marta,US Clearance
Delivered,3575,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,8/1/24,8/11/24,Philadelphia,8/14/24,Yes,"18,659.38",0,0,13.5,"25,793.28","31,485.49",960.0,7/22/24,David Melo,3575.0,"38,392.18","2,034.12",,,FOB,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",0.73,1.38,Yes,"18,659.38","18,659.37",Chep,25.0,CXRU1636559,SMLU8162627A,<none>,8/15/24,Carton,Santa Marta,Canada Inbond
Delivered,3638,Surgesa S.A.,Maersk,USD 12807.00,900,Yes,8/3/24,8/19/24,Philadelphia,8/17/24,Yes,"17,635.24",0,0,13.5,"27,362.30","32,888.39",900.0,7/22/24,David Melo,3638.0,"35,992.67","1,906.99",,,FOB,"Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",0.73,1.38,Yes,"17,635.24","17,635.24",Walk Global/Escobar,25.0,SUDU8026572,MAEU242571303,<none>,8/24/24,Plastico,Puerto Bolivar,US Clearance
Delivered,3607,Latbio S.A.,Seaboard,USD 12960.00,900,Yes,7/27/24,8/5/24,Philadelphia,8/7/24,Yes,"17,845.92",0,0,13.5,"27,751.18","33,238.66",900.0,7/19/24,David Melo,3607.0,"35,992.67","1,906.99",,Net 10,FOB,"10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",0.73,1.38,Yes,"17,845.92","17,845.92",Walk Global/Escobar,25.0,SMLU5465841,SMLU8156161A,<none>,8/16/24,Plastico,Guayaquil,US Clearance
Delivered,3622,Coliman Pacific Corporation,TQL,USD 17327.70,930,Yes,8/17/24,8/21/24,,8/21/24,Yes,"23,860.24",0,0,13.5,"35,187.46","37,406.87",930.0,7/19/24,David Melo,3622.0,"37,192.42","1,970.56",,,FOB,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",0.73,1.38,Yes,"23,860.24","23,860.24",Chep,25.0,,,<none>,8/21/24,Plastico,"Nogales, Arizona",
