"Status","Number","Release Date","Released to","Pieces","Weight (lb)","Volume (ft³)","Creation Date","Issued By","Income (CAD)","Expense (CAD)","Balance (CAD)","Transactions Balance (CAD)","Division","Exclude From Tracking","Volume weight (Vlb)","Employee","PRO Number","Tracking Number","Driver's Name","Driver's License Number","Notes","Is Liquidated","Carrier","Delivery Date","POD Received By","POD Comments","Entry Number","G.O. Number","C.F.S. Number","Commodities Description","Issued By Address","Release to Address","Has Transactions","Purchase Order Number","Attachments","Online","Billing Client","Template Name","Online Creator","VIN","Is Printed","Last Event","Task Type","Task Employee","Task Status","Task Subject","Task Notes","Purchase Order","Delivery date","Lot Number","Container#"
"Delivered","2943","07/28/2023","Krown Produce  Fresh At Its Best™","900","35,992.67","1,906.99","07/26/2023","Equifruit, Inc.","30,456.88","0.00","30,456.88","0.00",,"No","19,851.10","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","No",,"No","No","Krown Produce  Fresh At Its Best™",,,,"No",,,,,,,"AL0512",,,"SZLU9507350"
"Delivered","2947","07/27/2023","Sobeys BCH","1","42,140.04","2,359.37","07/25/2023","Equifruit, Inc.","30,516.48","0.00","30,516.48","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No","Sherrington T",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566309716",,,"MNBU9033457"
"Delivered","2942","07/27/2023","Chiovitti Banana Co., Ltd","1","39,738.86","2,359.37","07/26/2023","Equifruit, Inc.","33,616.58","0.00","33,616.58","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233987",,,
"Delivered","2935","07/25/2023","Courchesne Larose","1","3,747.86","2,359.37","07/24/2023","Equifruit, Inc.","33,616.58","0.00","33,616.58","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740718285",,,
"Delivered","2936","07/24/2023","Top Banana","1","3,747.86","2,359.59","07/21/2023","Equifruit, Inc.","31,410.70","0.00","31,410.70","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"SZLU9065690",,,
"Delivered","2931B","07/24/2023","Sobeys BCH","480","19,196.09","1,017.06","07/19/2023","Equifruit, Inc.","15,996.96","0.00","15,996.96","0.00",,"No","10,587.25","Claudia Ramirez",,,,,,"No","Sherrington T",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566309715",,"0011e285","ZMOU8933559"
"Delivered","2931C","07/24/2023","Chiovitti Banana Co., Ltd","480","19,196.09","1,017.06","07/20/2023","Equifruit, Inc.","15,996.96","0.00","15,996.96","0.00",,"No","10,587.25","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233844",,"0011e285","ZMOU8933559"
"Delivered","2925Q3","07/24/2023","Sobeys Quebec City","384","15,356.87","813.65","07/21/2023","Equifruit, Inc.","12,797.57","0.00","12,797.57","0.00",,"No","8,469.80","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566309723",,"0011e582","ZCLU9951582"
"Delivered","2934","07/24/2023","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","07/21/2023","Equifruit, Inc.","28,769.14","0.00","28,769.14","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233983",,,
"Delivered","2938","07/23/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","07/21/2023","Equifruit, Inc.","33,603.89","0.00","33,603.89","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233980",,,
"Delivered","2929","07/22/2023","Chiovitti Banana Co., Ltd","1","39,738.86","2,359.37","07/21/2023","Equifruit, Inc.","33,492.47","0.00","33,492.47","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233843",,,
"Empty","2932","07/21/2023","Top Banana","0","0.00","0.00","07/20/2023","Equifruit, Inc.","31,422.62","0.00","31,422.62","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"072123",,,
"Delivered","2927","07/21/2023","Courchesne Larose","1","39,738.86","2,359.37","07/20/2023","Equifruit, Inc.","33,641.95","0.00","33,641.95","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740712331",,,
"Delivered","2928","07/21/2023","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","07/20/2023","Equifruit, Inc.","29,993.31","0.00","29,993.31","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233842",,,
"Delivered","2937","07/20/2023","Krown Produce  Fresh At Its Best™","1","39,740.53","2,359.37","07/20/2023","Equifruit, Inc.","30,320.64","0.00","30,320.64","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","No",,"No","No","Krown Produce  Fresh At Its Best™",,,,"No",,,,,,,"AL0479",,,
"Delivered","2909","07/20/2023","Sobeys BCH","1","42,140.04","2,359.37","07/14/2023","Equifruit, Inc.","30,383.81","0.00","30,383.81","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566300452",,,"MNBU0259530"
"Delivered","2924","07/20/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","07/19/2023","Equifruit, Inc.","33,553.15","0.00","33,553.15","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233841",,,
"Delivered","2939C","07/20/2023","Chiovitti Banana Co., Ltd","720","28,794.14","1,525.59","07/19/2023","Equifruit, Inc.","23,394.27","0.00","23,394.27","0.00",,"No","15,880.88","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Convencional Fairtrade con etiqueta; Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233840",,,
"Delivered","2939G","07/20/2023","Gambles","240","9,598.05","508.53","07/19/2023","Equifruit, Inc.","8,521.36","0.00","8,521.36","0.00",,"No","5,293.63","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Ave, Toronto, ON M8V 2W7. Canada","No",,"No","No","Gambles",,,,"No",,,,,,,"14122",,,
"Delivered","2925Q2","07/20/2023","Sobeys Quebec City","288","11,517.65","610.24","07/14/2023","Equifruit, Inc.","9,569.95","0.00","9,569.95","0.00",,"No","6,352.35","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566300447","07/20/2023","0011e582","ZCLU9951582"
"Delivered","2923","07/19/2023","Courchesne Larose","1","42,140.04","2,359.37","07/18/2023","Equifruit, Inc.","33,834.93","0.00","33,834.93","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"2363480",,,
"Delivered","2919","07/18/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","07/13/2023","Equifruit, Inc.","33,502.41","0.00","33,502.41","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233837","07/18/2023",,
"Delivered","2921","07/18/2023","Courchesne Larose","1","39,740.53","2,359.37","07/17/2023","Equifruit, Inc.","33,553.15","0.00","33,553.15","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740712317",,,
"Delivered","2918","07/17/2023","Sobeys BCH","1","42,140.04","2,359.37","07/13/2023","Equifruit, Inc.","30,591.60","0.00","30,591.60","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566300451",,,"MMAU1105700"
"Delivered","2922","07/17/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","07/13/2023","Equifruit, Inc.","30,095.52","0.00","30,095.52","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233839",,,
"Delivered","2925Q1","07/17/2023","Sobeys Quebec City","288","11,517.65","610.24","07/14/2023","Equifruit, Inc.","9,635.40","0.00","9,635.40","0.00",,"No","6,352.35","Claudia Ramirez",,,,,,"No","Savoie",,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566300446",,"0011e582","ZCLU9951582"
"Delivered","2910C","07/17/2023","Chiovitti Banana Co., Ltd","720","28,794.14","1,525.59","07/14/2023","Equifruit, Inc.","23,554.26","0.00","23,554.26","0.00",,"No","15,880.88","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Convencional Fairtrade con etiqueta","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233696",,,
"Delivered","2910G","07/17/2023","GO FRESH","240","9,598.05","508.53","07/14/2023","Equifruit, Inc.","8,579.64","0.00","8,579.64","0.00",,"No","5,293.63","Naomi Bendayan",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"14120",,,
"Delivered","2917","07/16/2023","Chiovitti Banana Co., Ltd","1","3,747.86","2,359.59","07/14/2023","Equifruit, Inc.","33,388.24","0.00","33,388.24","0.00",,"No","24,562.48","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233836",,,
"Delivered","2916","07/15/2023","Chiovitti Banana Co., Ltd","1","39,738.86","2,359.37","07/13/2023","Equifruit, Inc.","33,565.83","0.00","33,565.83","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233699",,,
"Delivered","2912","07/14/2023","Top Banana","1","3,747.86","2,359.37","07/13/2023","Equifruit, Inc.","31,291.74","0.00","31,291.74","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"071423",,,
"Delivered","2914","07/14/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","07/13/2023","Equifruit, Inc.","29,868.38","0.00","29,868.38","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233698",,,
"Delivered","2913","07/14/2023","Courchesne Larose","1","39,738.86","2,359.37","07/13/2023","Equifruit, Inc.","33,502.41","0.00","33,502.41","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740627514",,,
"Delivered","2906Q3","07/13/2023","Sobeys Quebec City","336","13,437.26","711.94","07/07/2023","Equifruit, Inc.","11,190.40","0.00","11,190.40","0.00",,"No","7,411.08","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566300445",,"0002E261","MSWU0090124"
"Delivered","2911","07/13/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","07/12/2023","Equifruit, Inc.","33,362.87","0.00","33,362.87","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233697",,,
"Delivered","2915","07/13/2023","Krown Produce  Fresh At Its Best™","1","39,740.53","2,359.37","07/12/2023","Equifruit, Inc.","30,389.76","0.00","30,389.76","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","No",,"No","No","Krown Produce  Fresh At Its Best™",,,,"No",,,,,,,"AL0415","07/13/2023",,"SEKU9154865"
"Delivered","2905","07/12/2023","Top Banana","1","3,747.86","2,359.37","07/10/2023","Equifruit, Inc.","31,660.58","0.00","31,660.58","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","415 NYC Terminal Market, Bronx, NY 10474. United States","No",,"No","No","Top Banana",,,,"No",,,,,,,"071223",,,"ZMOU8935119"
"Delivered","2920C","07/12/2023","Chiovitti Banana Co., Ltd","624","24,953.76","1,322.88","07/10/2023","Equifruit, Inc.","22,208.71","0.00","22,208.71","0.00",,"No","13,770.70","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233694",,,
"Delivered","2920G","07/12/2023","GO FRESH","336","13,436.64","712.32","07/10/2023","Equifruit, Inc.","12,061.36","0.00","12,061.36","0.00",,"No","7,414.99","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","302 Dwight Avenue, Toronto, ON M8W 2W7. Canada","No",,"No","No","GO FRESH",,,,"No",,,,,,,"14121",,,
"Delivered","2900","07/12/2023","Sobeys BCH","1","42,140.04","2,359.37","07/11/2023","Equifruit, Inc.","30,453.07","0.00","30,453.07","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","No",,"No","No","Sobeys BCH",,,,"No",,,,,,,"4566300449",,,"ZMOU8851384"
"Delivered","2907","07/12/2023","Courchesne Larose","1","42,140.04","2,359.37","07/11/2023","Equifruit, Inc.","26,524.80","0.00","26,524.80","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"A01265",,,
"Delivered","2894","07/11/2023","Courchesne Larose","1","3,747.86","2,359.37","07/10/2023","Equifruit, Inc.","33,362.87","0.00","33,362.87","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740627513",,,
"Delivered","2904","07/11/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","07/10/2023","Equifruit, Inc.","33,362.87","0.00","33,362.87","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"2333693",,,
"Delivered","2906Q2","07/10/2023","Sobeys Quebec City","336","13,437.26","711.94","07/07/2023","Equifruit, Inc.","11,300.69","0.00","11,300.69","0.00",,"No","7,411.08","Claudia Ramirez",,,,,,"No",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","No",,"No","No","Sobeys Quebec City",,,,"No",,,,,,,"4566300444",,"0002E261","MSWU0090124"
"Delivered","2897","07/10/2023","Chiovitti Banana Co., Ltd","1","0.00","0.00","07/07/2023","Equifruit, Inc.","0.00","0.00","0.00","0.00",,"No","0.00","Claudia Ramirez",,,,,,"No","Scotlynn",,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233695",,,
"Delivered","2899","07/09/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","07/07/2023","Equifruit, Inc.","33,718.06","0.00","33,718.06","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233692",,,
"Delivered","2898","07/08/2023","Chiovitti Banana Co., Ltd","1","39,740.53","2,359.37","07/07/2023","Equifruit, Inc.","33,756.12","0.00","33,756.12","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233555",,,
"Delivered","2890","07/08/2023","Courchesne Larose","1","42,140.04","2,359.37","07/07/2023","Equifruit, Inc.","34,269.70","0.00","34,269.70","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"TBD",,,
"Delivered","2895","07/07/2023","Courchesne Larose","1","39,740.53","2,359.37","07/06/2023","Equifruit, Inc.","33,362.87","0.00","33,362.87","0.00",,"No","24,560.22","Claudia Ramirez",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","No",,"No","No","Courchesne Larose",,,,"No",,,,,,,"5740627500",,,
"Delivered","2901","07/07/2023","Chiovitti Banana Co., Ltd","1","42,140.04","2,359.37","07/06/2023","Equifruit, Inc.","30,436.22","0.00","30,436.22","0.00",,"No","24,560.22","Marie Lamare",,,,,,"No",,,,,,,,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","No",,"No","No","Chiovitti Banana Co., Ltd",,,,"No",,,,,,,"233554",,,
